0.28567,9552.6
0.43157,11652.1
0.58415,12265.3
0.73636,11785.6
0.88474,10606.4
1.02973,9973.7
1.20664,8313.9
1.40521,7113.2
1.62714,6087.6
1.87929,4297.3
2.50052,1919.6
