0.28513,1232.63
0.43031,1201.37
0.58086,1159.75
0.73136,1055.97
0.88371,1024.71
1.02883,917.49
1.20442,803.32
1.40507,637.33
1.62548,533.46
1.87814,412.3
2.50002,204.35
