-4 -2 40.1494 
-4 -1.92 40.1494 
-4 -1.84 40.1494 
-4 -1.76 40.1494 
-4 -1.68 40.1494 
-4 -1.6 40.1494 
-4 -1.52 40.1493 
-4 -1.44 40.1493 
-4 -1.36 40.1493 
-4 -1.28 40.1493 
-4 -1.2 40.1492 
-4 -1.12 40.1491 
-4 -1.04 40.149 
-4 -0.96 40.1488 
-4 -0.88 40.1486 
-4 -0.8 40.1482 
-4 -0.72 40.1477 
-4 -0.64 40.1469 
-4 -0.56 40.1458 
-4 -0.48 40.1443 
-4 -0.4 40.142 
-4 -0.32 40.1387 
-4 -0.24 40.1341 
-4 -0.16 40.1274 
-4 -0.08 40.1178 
-4 6.93889e-16 40.1043 
-4 0.08 40.0853 
-4 0.16 40.0589 
-4 0.24 40.0229 
-4 0.32 39.9752 
-4 0.4 39.9139 
-4 0.48 39.8392 
-4 0.56 39.7541 
-4 0.64 39.6658 
-4 0.72 39.5847 
-4 0.8 39.5212 
-4 0.88 39.4799 
-4 0.96 39.4575 
-4 1.04 39.4468 
-4 1.12 39.4423 
-4 1.2 39.4408 
-4 1.28 39.4404 
-4 1.36 39.4404 
-4 1.44 39.4404 
-4 1.52 39.4404 
-4 1.6 39.4404 
-4 1.68 39.4404 
-4 1.76 39.4404 
-4 1.84 39.4404 
-4 1.92 39.4404 
-3.92 -2 40.1494 
-3.92 -1.92 40.1494 
-3.92 -1.84 40.1494 
-3.92 -1.76 40.1494 
-3.92 -1.68 40.1494 
-3.92 -1.6 40.1494 
-3.92 -1.52 40.1493 
-3.92 -1.44 40.1493 
-3.92 -1.36 40.1493 
-3.92 -1.28 40.1492 
-3.92 -1.2 40.1492 
-3.92 -1.12 40.1491 
-3.92 -1.04 40.1489 
-3.92 -0.96 40.1487 
-3.92 -0.88 40.1484 
-3.92 -0.8 40.148 
-3.92 -0.72 40.1473 
-3.92 -0.64 40.1464 
-3.92 -0.56 40.1451 
-3.92 -0.48 40.1432 
-3.92 -0.4 40.1405 
-3.92 -0.32 40.1366 
-3.92 -0.24 40.131 
-3.92 -0.16 40.1229 
-3.92 -0.08 40.1114 
-3.92 6.93889e-16 40.0952 
-3.92 0.08 40.0723 
-3.92 0.16 40.0406 
-3.92 0.24 39.9974 
-3.92 0.32 39.9401 
-3.92 0.4 39.8666 
-3.92 0.48 39.777 
-3.92 0.56 39.6749 
-3.92 0.64 39.569 
-3.92 0.72 39.4718 
-3.92 0.8 39.3956 
-3.92 0.88 39.3459 
-3.92 0.96 39.319 
-3.92 1.04 39.3062 
-3.92 1.12 39.3007 
-3.92 1.2 39.2989 
-3.92 1.28 39.2985 
-3.92 1.36 39.2984 
-3.92 1.44 39.2984 
-3.92 1.52 39.2984 
-3.92 1.6 39.2984 
-3.92 1.68 39.2984 
-3.92 1.76 39.2984 
-3.92 1.84 39.2984 
-3.92 1.92 39.2984 
-3.84 -2 40.1494 
-3.84 -1.92 40.1494 
-3.84 -1.84 40.1494 
-3.84 -1.76 40.1494 
-3.84 -1.68 40.1494 
-3.84 -1.6 40.1493 
-3.84 -1.52 40.1493 
