20.7 1.4 0.43187 0
22.25 1.7 0.589221 0
24.05 1.9 0.735513 0
26.15 2.3 0.984675 0
28.65 2.7 1.26019 0
31.65 3.3 1.63526 0
35.4 4.2 2.0946 0
40.15 5.3 2.3642 0
46.4 7.2 2.23305 0
55 10 1.34214 0
67.5 15 0.631972 0
