0.29475,3.9323
0.45484,2.9945
0.62147,2.5869
0.78156,1.9053
0.96779,1.2855
1.2063,1.1337
1.46114,0.7875
1.73886,0.6178
2.06558,0.3948
2.43804,0.2775
2.81377,0.063
