0.25074,0.45312
0.33822,0.34503
0.42571,0.14965
0.51319,0.23695
0.60942,0.18291
0.73715,0.09977
0.87537,0.03326
1.02584,-0.02079
1.19906,0.01663
1.39852,0.04157
1.59973,0.01247
