-4 -2 57.6591 
-4 -1.92 57.6591 
-4 -1.84 57.6591 
-4 -1.76 57.659 
-4 -1.68 57.659 
-4 -1.6 57.659 
-4 -1.52 57.6589 
-4 -1.44 57.6588 
-4 -1.36 57.6587 
-4 -1.28 57.6585 
-4 -1.2 57.6583 
-4 -1.12 57.6579 
-4 -1.04 57.6573 
-4 -0.96 57.6565 
-4 -0.88 57.6554 
-4 -0.8 57.6537 
-4 -0.72 57.6513 
-4 -0.64 57.6478 
-4 -0.56 57.6428 
-4 -0.48 57.6356 
-4 -0.4 57.6252 
-4 -0.32 57.6103 
-4 -0.24 57.5889 
-4 -0.16 57.5582 
-4 -0.08 57.5144 
-4 6.93889e-16 57.4525 
-4 0.08 57.3656 
-4 0.16 57.2454 
-4 0.24 57.0818 
-4 0.32 56.8653 
-4 0.4 56.5886 
-4 0.48 56.2528 
-4 0.56 55.8726 
-4 0.64 55.4814 
-4 0.72 55.1292 
-4 0.8 54.8682 
-4 0.88 54.7305 
-4 0.96 54.7113 
-4 1.04 54.7749 
-4 1.12 54.8763 
-4 1.2 54.9796 
-4 1.28 55.0629 
-4 1.36 55.1176 
-4 1.44 55.1468 
-4 1.52 55.1592 
-4 1.6 55.1632 
-4 1.68 55.1641 
-4 1.76 55.1642 
-4 1.84 55.1642 
-4 1.92 55.1642 
-3.92 -2 57.6591 
-3.92 -1.92 57.6591 
-3.92 -1.84 57.6591 
-3.92 -1.76 57.659 
-3.92 -1.68 57.659 
-3.92 -1.6 57.6589 
-3.92 -1.52 57.6589 
-3.92 -1.44 57.6588 
-3.92 -1.36 57.6586 
-3.92 -1.28 57.6584 
-3.92 -1.2 57.6581 
-3.92 -1.12 57.6576 
-3.92 -1.04 57.657 
-3.92 -0.96 57.656 
-3.92 -0.88 57.6546 
-3.92 -0.8 57.6526 
-3.92 -0.72 57.6497 
-3.92 -0.64 57.6456 
-3.92 -0.56 57.6396 
-3.92 -0.48 57.6309 
-3.92 -0.4 57.6184 
-3.92 -0.32 57.6004 
-3.92 -0.24 57.5746 
-3.92 -0.16 57.5377 
-3.92 -0.08 57.4851 
-3.92 6.93889e-16 57.4107 
-3.92 0.08 57.3063 
-3.92 0.16 57.1616 
-3.92 0.24 56.965 
-3.92 0.32 56.7045 
-3.92 0.4 56.3718 
-3.92 0.48 55.9679 
-3.92 0.56 55.5105 
-3.92 0.64 55.0401 
-3.92 0.72 54.6166 
-3.92 0.8 54.303 
-3.92 0.88 54.1379 
-3.92 0.96 54.1157 
-3.92 1.04 54.1932 
-3.92 1.12 54.316 
-3.92 1.2 54.4408 
-3.92 1.28 54.5411 
-3.92 1.36 54.6069 
-3.92 1.44 54.6418 
-3.92 1.52 54.6566 
-3.92 1.6 54.6614 
-3.92 1.68 54.6625 
-3.92 1.76 54.6626 
-3.92 1.84 54.6626 
-3.92 1.92 54.6626 
-3.84 -2 57.6591 
-3.84 -1.92 57.6591 
-3.84 -1.84 57.659 
-3.84 -1.76 57.659 
-3.84 -1.68 57.659 
-3.84 -1.6 57.6589 
-3.84 -1.52 57.6588 
-3.84 -1.44 57.6587 
-3.84 -1.36 57.6585 
-3.84 -1.28 57.6583 
-3.84 -1.2 57.6579 
-3.84 -1.12 57.6573 
-3.84 -1.04 57.6565 
-3.84 -0.96 57.6554 
-3.84 -0.88 57.6537 
-3.84 -0.8 57.6513 
-3.84 -0.72 57.6478 
-3.84 -0.64 57.6428 
-3.84 -0.56 57.6356 
-3.84 -0.48 57.6252 
-3.84 -0.4 57.6102 
-3.84 -0.32 57.5886 
-3.84 -0.24 57.5576 
-3.84 -0.16 57.5132 
-3.84 -0.08 57.45 
-3.84 6.93889e-16 57.3604 
-3.84 0.08 57.2349 
-3.84 0.16 57.0609 
-3.84 0.24 56.8245 
-3.84 0.32 56.5112 
-3.84 0.4 56.1111 
-3.84 0.48 55.6252 
-3.84 0.56 55.0751 
-3.84 0.64 54.5092 
-3.84 0.72 54 
-3.84 0.8 53.6234 
-3.84 0.88 53.4258 
-3.84 0.96 53.4004 
-3.84 1.04 53.4951 
-3.84 1.12 53.644 
-3.84 1.2 53.7949 
-3.84 1.28 53.9157 
-3.84 1.36 53.9946 
-3.84 1.44 54.0365 
-3.84 1.52 54.0542 
-3.84 1.6 54.0599 
-3.84 1.68 54.0611 
-3.84 1.76 54.0613 
-3.84 1.84 54.0613 
-3.84 1.92 54.0613 
-3.76 -2 57.6591 
-3.76 -1.92 57.6591 
-3.76 -1.84 57.659 
-3.76 -1.76 57.659 
-3.76 -1.68 57.6589 
-3.76 -1.6 57.6589 
-3.76 -1.52 57.6588 
-3.76 -1.44 57.6586 
-3.76 -1.36 57.6584 
-3.76 -1.28 57.6581 
-3.76 -1.2 57.6576 
-3.76 -1.12 57.657 
-3.76 -1.04 57.656 
-3.76 -0.96 57.6546 
-3.76 -0.88 57.6526 
-3.76 -0.8 57.6497 
-3.76 -0.72 57.6456 
-3.76 -0.64 57.6395 
-3.76 -0.56 57.6308 
-3.76 -0.48 57.6183 
-3.76 -0.4 57.6003 
-3.76 -0.32 57.5743 
-3.76 -0.24 57.537 
-3.76 -0.16 57.4837 
-3.76 -0.08 57.4076 
-3.76 6.93889e-16 57.3 
-3.76 0.08 57.149 
-3.76 0.16 56.9398 
-3.76 0.24 56.6555 
-3.76 0.32 56.2787 
-3.76 0.4 55.7974 
-3.76 0.48 55.213 
-3.76 0.56 54.5512 
-3.76 0.64 53.8707 
-3.76 0.72 53.2588 
-3.76 0.8 52.8067 
-3.76 0.88 52.5704 
-3.76 0.96 52.5419 
-3.76 1.04 52.6578 
-3.76 1.12 52.8388 
-3.76 1.2 53.0213 
-3.76 1.28 53.1669 
-3.76 1.36 53.2615 
-3.76 1.44 53.3115 
-3.76 1.52 53.3326 
-3.76 1.6 53.3394 
-3.76 1.68 53.341 
-3.76 1.76 53.3412 
-3.76 1.84 53.3412 
-3.76 1.92 53.3412 
-3.68 -2 57.6591 
-3.68 -1.92 57.659 
-3.68 -1.84 57.659 
-3.68 -1.76 57.659 
-3.68 -1.68 57.6589 
-3.68 -1.6 57.6588 
-3.68 -1.52 57.6587 
-3.68 -1.44 57.6585 
-3.68 -1.36 57.6583 
-3.68 -1.28 57.6579 
-3.68 -1.2 57.6573 
-3.68 -1.12 57.6565 
-3.68 -1.04 57.6554 
-3.68 -0.96 57.6537 
-3.68 -0.88 57.6513 
-3.68 -0.8 57.6478 
-3.68 -0.72 57.6428 
-3.68 -0.64 57.6356 
-3.68 -0.56 57.6251 
-3.68 -0.48 57.6101 
-3.68 -0.4 57.5884 
-3.68 -0.32 57.5571 
-3.68 -0.24 57.5123 
-3.68 -0.16 57.4482 
-3.68 -0.08 57.3567 
-3.68 6.93889e-16 57.2273 
-3.68 0.08 57.0457 
-3.68 0.16 56.7942 
-3.68 0.24 56.4522 
-3.68 0.32 55.999 
-3.68 0.4 55.4201 
-3.68 0.48 54.7171 
-3.68 0.56 53.9212 
-3.68 0.64 53.103 
-3.68 0.72 52.3678 
-3.68 0.8 51.8256 
-3.68 0.88 51.5438 
-3.68 0.96 51.5123 
-3.68 1.04 51.6549 
-3.68 1.12 51.8752 
-3.68 1.2 52.0961 
-3.68 1.28 52.2715 
-3.68 1.36 52.3849 
-3.68 1.44 52.4446 
-3.68 1.52 52.4697 
-3.68 1.6 52.4778 
-3.68 1.68 52.4796 
-3.68 1.76 52.4798 
-3.68 1.84 52.4798 
-3.68 1.92 52.4798 
-3.6 -2 57.6591 
-3.6 -1.92 57.659 
-3.6 -1.84 57.659 
-3.6 -1.76 57.6589 
-3.6 -1.68 57.6589 
-3.6 -1.6 57.6588 
-3.6 -1.52 57.6586 
-3.6 -1.44 57.6584 
-3.6 -1.36 57.6581 
-3.6 -1.28 57.6576 
-3.6 -1.2 57.657 
-3.6 -1.12 57.656 
-3.6 -1.04 57.6546 
-3.6 -0.96 57.6526 
-3.6 -0.88 57.6497 
-3.6 -0.8 57.6456 
-3.6 -0.72 57.6395 
-3.6 -0.64 57.6308 
-3.6 -0.56 57.6183 
-3.6 -0.48 57.6001 
-3.6 -0.4 57.574 
-3.6 -0.32 57.5365 
-3.6 -0.24 57.4826 
-3.6 -0.16 57.4055 
-3.6 -0.08 57.2956 
-3.6 6.93889e-16 57.1399 
-3.6 0.08 56.9216 
-3.6 0.16 56.6191 
-3.6 0.24 56.2077 
-3.6 0.32 55.6626 
-3.6 0.4 54.9662 
-3.6 0.48 54.1206 
-3.6 0.56 53.1635 
-3.6 0.64 52.1802 
-3.6 0.72 51.2975 
-3.6 0.8 50.6481 
-3.6 0.88 50.3128 
-3.6 0.96 50.2793 
