0.0002	0.6	9.7988	7.08856	0.385163	0.0892895
0.0002	0.7	9.79584	7.08225	0.385165	0.0892923
0.0002	0.8	9.79245	7.07504	0.385176	0.0892966
0.0002	0.9	9.78863	7.06696	0.385176	0.0893011
0.0002	1	9.78439	7.05802	0.385179	0.0893067
0.0002	2	9.72145	6.93067	0.385242	0.0893719
0.0002	3	9.63132	6.76491	0.385327	0.08945
0.0002	4	9.53018	6.60115	0.385423	0.0895198
0.0002	5	9.4323	6.46423	0.385512	0.0895636
0.0002	6	9.34715	6.36215	0.385584	0.089589
0.0002	7	9.27896	6.29212	0.385643	0.0895929
0.0002	8	9.22786	6.24696	0.385677	0.0895918
0.0002	9	9.19158	6.2192	0.385706	0.0895824
0.0002	10	9.16697	6.20276	0.385724	0.0895742
0.0002	20	9.12538	6.1815	0.385767	0.0895553
0.0002	30	9.12514	6.18141	0.385767	0.0895551
0.0002	40	9.12514	6.1814	0.385767	0.0895551
0.0002	50	9.12514	6.1814	0.385767	0.0895551
0.0002	60	9.12514	6.1814	0.385767	0.0895551
0.0002	70	9.12514	6.1814	0.385767	0.0895551
0.0002	80	9.12514	6.1814	0.385767	0.0895551
0.0002	90	9.12514	6.1814	0.385767	0.0895551
			
0.0003	0.01	9.80706	7.10631	0.384905	0.0893787
0.0003	0.02	9.80705	7.10629	0.384905	0.0893787
0.0003	0.03	9.80703	7.10625	0.384905	0.0893788
0.0003	0.04	9.80701	7.1062	0.384905	0.0893788
0.0003	0.05	9.80698	7.10613	0.384905	0.0893788
0.0003	0.06	9.80694	7.10605	0.384905	0.0893788
0.0003	0.07	9.80689	7.10595	0.384905	0.0893788
0.0003	0.08	9.80684	7.10584	0.384905	0.0893788
0.0003	0.09	9.80678	7.10571	0.384905	0.0893788
0.0003	0.1	9.80672	7.10557	0.384905	0.0893788
0.0003	0.2	9.80568	7.10332	0.384905	0.0893799
0.0003	0.3	9.80394	7.09959	0.384909	0.0893815
0.0003	0.4	9.80153	7.09439	0.384914	0.0893844
0.0003	0.5	9.79843	7.08775	0.384914	0.089387
0.0003	0.6	9.79466	7.07969	0.384914	0.0893918
0.0003	0.7	9.79023	7.07024	0.384922	0.0893972
0.0003	0.8	9.78515	7.05944	0.384931	0.0894013
0.0003	0.9	9.77943	7.04733	0.384932	0.0894075
0.0003	1	9.77308	7.03397	0.384942	0.089415
0.0003	2	9.6789	6.84407	0.385031	0.0895138
0.0003	3	9.54456	6.59908	0.385163	0.0896333
0.0003	4	9.3946	6.3598	0.385305	0.0897362
0.0003	5	9.25041	6.16231	0.385437	0.0898034
0.0003	6	9.12585	6.01703	0.385545	0.0898342
0.0003	7	9.02681	5.9187	0.385624	0.0898463
0.0003	8	8.95311	5.85616	0.385686	0.0898412
0.0003	9	8.90115	5.81827	0.385729	0.0898321
0.0003	10	8.8661	5.79617	0.385757	0.0898202
0.0003	20	8.80763	5.76869	0.38582	0.0897866
0.0003	30	8.8073	5.76858	0.38582	0.0897866
0.0003	40	8.8073	5.76858	0.38582	0.0897866
0.0003	50	8.8073	5.76858	0.38582	0.0897866
0.0003	60	8.8073	5.76858	0.38582	0.0897866
0.0003	70	8.8073	5.76858	0.38582	0.0897866
0.0003	80	8.8073	5.76858	0.38582	0.0897866
0.0003	90	8.8073	5.76858	0.38582	0.0897866
			
0.0004	0.01	9.80706	7.10631	0.384648	0.0894748
0.0004	0.02	9.80705	7.10628	0.384648	0.0894748
0.0004	0.03	9.80702	7.10623	0.384648	0.0894748
0.0004	0.04	9.80699	7.10616	0.384648	0.0894747
0.0004	0.05	9.80695	7.10607	0.384648	0.0894747
0.0004	0.06	9.8069	7.10596	0.384648	0.0894747
0.0004	0.07	9.80684	7.10583	0.384651	0.0894751
0.0004	0.08	9.80677	7.10568	0.384651	0.0894751
0.0004	0.09	9.80669	7.10551	0.384651	0.0894761
0.0004	0.1	9.8066	7.10532	0.384651	0.0894764
0.0004	0.2	9.80521	7.10232	0.384654	0.0894777
0.0004	0.3	9.8029	7.09735	0.384652	0.0894801
0.0004	0.4	9.79968	7.09042	0.384662	0.0894836
0.0004	0.5	9.79555	7.08157	0.384663	0.0894878
0.0004	0.6	9.79053	7.07083	0.38467	0.0894933
0.0004	0.7	9.78463	7.05824	0.384676	0.0894999
0.0004	0.8	9.77786	7.04386	0.384681	0.0895083
0.0004	0.9	9.77023	7.02775	0.384693	0.0895182
0.0004	1	9.76178	7.00997	0.384696	0.089526
0.0004	2	9.63651	6.75829	0.384824	0.0896599
0.0004	3	9.45853	6.43651	0.385	0.0898168
0.0004	4	9.26094	6.12597	0.385187	0.0899543
0.0004	5	9.07219	5.87318	0.385356	0.0900414
0.0004	6	8.91034	5.68996	0.385503	0.0900877
0.0004	7	8.78262	5.56782	0.385612	0.090103
0.0004	8	8.6883	5.49138	0.385691	0.0900971
0.0004	9	8.62229	5.44584	0.385747	0.090082
0.0004	10	8.57807	5.41979	0.385785	0.0900668
0.0004	20	8.5053	5.38902	0.385869	0.0900258
0.0004	30	8.50491	5.38891	0.385871	0.0900254
0.0004	40	8.50491	5.38891	0.385871	0.0900254
0.0004	50	8.50491	5.38891	0.385871	0.0900254
0.0004	60	8.50491	5.38891	0.385871	0.0900254
0.0004	70	8.50491	5.38891	0.385871	0.0900254
0.0004	80	8.50491	5.38891	0.385871	0.0900254
0.0004	90	8.50491	5.38891	0.385871	0.0900254
			
0.0005	0.01	9.80706	7.10631	0.3844	0.0895701
0.0005	0.02	9.80704	7.10627	0.3844	0.0895701
0.0005	0.03	9.80701	7.10621	0.3844	0.0895701
0.0005	0.04	9.80697	7.10612	0.3844	0.0895701
0.0005	0.05	9.80692	7.106	0.3844	0.0895701
0.0005	0.06	9.80686	7.10587	0.3844	0.0895701
0.0005	0.07	9.80678	7.10571	0.3844	0.0895701
0.0005	0.08	9.80669	7.10552	0.3844	0.0895705
0.0005	0.09	9.80659	7.1053	0.3844	0.0895705
0.0005	0.1	9.80648	7.10507	0.3844	0.0895706
0.0005	0.2	9.80475	7.10133	0.384399	0.089572
0.0005	0.3	9.80186	7.0951	0.384405	0.0895777
0.0005	0.4	9.79784	7.08645	0.38441	0.0895838
0.0005	0.5	9.79268	7.07539	0.384412	0.0895902
0.0005	0.6	9.78641	7.06197	0.384419	0.0895949
0.0005	0.7	9.77903	7.04626	0.384433	0.0896047
0.0005	0.8	9.77057	7.02831	0.384437	0.0896159
0.0005	0.9	9.76105	7.0082	0.384447	0.0896251
0.0005	1	9.75047	6.98603	0.384458	0.0896386
0.0005	2	9.59429	6.67335	0.384615	0.0898033
0.0005	3	9.37324	6.2772	0.384826	0.0899991
0.0005	4	9.12919	5.89967	0.385068	0.0901695
0.0005	5	8.89765	5.59688	0.385287	0.0902834
0.0005	6	8.70063	5.38096	0.385463	0.0903387
0.0005	7	8.54641	5.23952	0.385601	0.0903576
0.0005	8	8.43345	5.15263	0.3857	0.0903504
0.0005	9	8.35503	5.10195	0.385765	0.0903338
0.0005	10	8.3029	5.07363	0.385809	0.0903132
0.0005	20	8.21843	5.0425	0.385923	0.090259
0.0005	30	8.21799	5.04239	0.385924	0.0902588
0.0005	40	8.21799	5.04239	0.385924	0.0902588
0.0005	50	8.21799	5.04239	0.385924	0.0902588
0.0005	60	8.21799	5.04239	0.385924	0.0902588
0.0005	70	8.21799	5.04239	0.385924	0.0902588
0.0005	80	8.21799	5.04239	0.385924	0.0902588
0.0005	90	8.21799	5.04239	0.385924	0.0902588
			
0.0006	0.01	9.80706	7.10631	0.384147	0.0896746
0.0006	0.02	9.80704	7.10626	0.384147	0.0896746
0.0006	0.03	9.807	7.10618	0.384147	0.0896746
0.0006	0.04	9.80695	7.10608	0.384147	0.0896746
0.0006	0.05	9.80689	7.10594	0.384147	0.0896746
0.0006	0.06	9.80681	7.10578	0.384147	0.0896746
0.0006	0.07	9.80672	7.10558	0.384147	0.0896747
0.0006	0.08	9.80662	7.10536	0.384147	0.0896748
0.0006	0.09	9.8065	7.1051	0.384147	0.0896746
0.0006	0.1	9.80637	7.10482	0.384147	0.0896746
0.0006	0.2	9.80429	7.10033	0.384149	0.0896768
0.0006	0.3	9.80082	7.09286	0.384154	0.0896791
0.0006	0.4	9.79599	7.08248	0.38416	0.089684
0.0006	0.5	9.7898	7.06921	0.384167	0.0896923
0.0006	0.6	9.78228	7.05313	0.384171	0.0897007
0.0006	0.7	9.77343	7.03429	0.384182	0.08971
0.0006	0.8	9.76329	7.01278	0.384197	0.0897227
0.0006	0.9	9.75186	6.9887	0.384205	0.0897342
0.0006	1	9.73919	6.96215	0.384216	0.0897489
0.0006	2	9.55225	6.58922	0.384408	0.0899459
0.0006	3	9.2887	6.12117	0.384662	0.0901818
0.0006	4	8.99937	5.68092	0.38495	0.0903862
0.0006	5	8.7268	5.33342	0.385205	0.0905228
0.0006	6	8.49672	5.09007	0.385425	0.0905928
0.0006	7	8.3182	4.93381	0.385586	0.0906137
0.0006	8	8.18859	4.83994	0.385707	0.0906049
0.0006	9	8.09938	4.78658	0.385789	0.0905845
0.0006	10	8.0406	4.75769	0.385845	0.0905631
0.0006	20	7.94703	4.72907	0.385976	0.0905002
0.0006	30	7.94656	4.72899	0.385979	0.0904996
0.0006	40	7.94655	4.72899	0.385979	0.0904996
0.0006	50	7.94655	4.72899	0.385979	0.0904996
0.0006	60	7.94655	4.72899	0.385979	0.0904996
0.0006	70	7.94655	4.72899	0.385979	0.0904996
0.0006	80	7.94655	4.72899	0.385979	0.0904996
0.0006	90	7.94655	4.72899	0.385979	0.0904996
			
0.0007	0.01	9.80706	7.1063	0.383898	0.089771
0.0007	0.02	9.80703	7.10625	0.383898	0.089771
0.0007	0.03	9.80699	7.10616	0.383898	0.089771
0.0007	0.04	9.80693	7.10604	0.383898	0.0897714
0.0007	0.05	9.80686	7.10588	0.383898	0.0897715
0.0007	0.06	9.80677	7.10569	0.383898	0.0897714
0.0007	0.07	9.80667	7.10546	0.383898	0.0897717
0.0007	0.08	9.80654	7.1052	0.383898	0.0897717
0.0007	0.09	9.80641	7.1049	0.383898	0.0897717
0.0007	0.1	9.80625	7.10457	0.383898	0.0897726
0.0007	0.2	9.80382	7.09933	0.383901	0.0897769
0.0007	0.3	9.79978	7.09062	0.383904	0.0897811
0.0007	0.4	9.79414	7.07851	0.383913	0.0897872
0.0007	0.5	9.78693	7.06304	0.383922	0.0897964
0.0007	0.6	9.77816	7.04429	0.383926	0.0898041
0.0007	0.7	9.76784	7.02233	0.383939	0.0898182
0.0007	0.8	9.756	6.99727	0.383948	0.0898314
0.0007	0.9	9.74268	6.96923	0.383959	0.0898429
0.0007	1	9.72791	6.93833	0.383977	0.0898612
0.0007	2	9.51037	6.50592	0.384196	0.0900908
0.0007	3	9.20489	5.96841	0.384498	0.0903663
0.0007	4	8.87147	5.46973	0.384828	0.0906053
0.0007	5	8.55965	5.08283	0.385131	0.0907628
0.0007	6	8.29865	4.81729	0.385384	0.0908462
0.0007	7	8.09799	4.65069	0.385574	0.0908723
0.0007	8	7.95371	4.55329	0.385716	0.0908633
0.0007	9	7.85537	4.49971	0.385811	0.0908387
0.0007	10	7.79119	4.47193	0.385876	0.0908136
0.0007	20	7.6911	4.44868	0.386023	0.0907389
0.0007	30	7.69062	4.44864	0.386027	0.090738
0.0007	40	7.69062	4.44864	0.386027	0.090738
0.0007	50	7.69062	4.44864	0.386027	0.090738
0.0007	60	7.69062	4.44864	0.386027	0.090738
0.0007	70	7.69062	4.44864	0.386027	0.090738
0.0007	80	7.69062	4.44864	0.386027	0.090738
0.0007	90	7.69062	4.44864	0.386027	0.090738
			
0.0008	0.01	9.80706	7.1063	0.383651	0.0898725
0.0008	0.02	9.80703	7.10624	0.383651	0.0898725
0.0008	0.03	9.80698	7.10614	0.383651	0.0898725
0.0008	0.04	9.80692	7.106	0.383651	0.0898726
0.0008	0.05	9.80683	7.10582	0.383651	0.0898729
0.0008	0.06	9.80673	7.1056	0.383651	0.089873
0.0008	0.07	9.80661	7.10534	0.383651	0.089873
0.0008	0.08	9.80647	7.10504	0.383651	0.0898734
0.0008	0.09	9.80631	7.1047	0.383651	0.0898734
0.0008	0.1	9.80614	7.10432	0.383651	0.0898736
0.0008	0.2	9.80336	7.09833	0.383654	0.0898762
0.0008	0.3	9.79874	7.08838	0.38366	0.0898816
0.0008	0.4	9.7923	7.07454	0.383661	0.0898871
0.0008	0.5	9.78406	7.05687	0.383672	0.0898989
0.0008	0.6	9.77403	7.03546	0.383685	0.0899113
0.0008	0.7	9.76225	7.01039	0.383699	0.0899239
0.0008	0.8	9.74872	6.98179	0.383708	0.0899404
0.0008	0.9	9.73351	6.9498	0.383723	0.0899563
0.0008	1	9.71665	6.91457	0.383741	0.0899755
0.0008	2	9.46866	6.42345	0.383987	0.090237
0.0008	3	9.12183	5.81894	0.384335	0.0905501
0.0008	4	8.7455	5.26612	0.38471	0.0908213
0.0008	5	8.39619	4.84512	0.385058	0.0910071
0.0008	6	8.10641	4.56263	0.385345	0.0910976
0.0008	7	7.8858	4.39014	0.385561	0.0911289
0.0008	8	7.72885	4.29262	0.385723	0.091119
0.0008	9	7.62301	4.24129	0.385832	0.0910915
0.0008	10	7.55467	4.21626	0.385904	0.0910628
0.0008	20	7.45064	4.20122	0.386071	0.0909787
0.0008	30	7.45017	4.20124	0.38608	0.0909778
0.0008	40	7.45017	4.20124	0.38608	0.0909778
0.0008	50	7.45017	4.20124	0.38608	0.0909778
0.0008	60	7.45017	4.20124	0.38608	0.0909778
0.0008	70	7.45017	4.20124	0.38608	0.0909778
0.0008	80	7.45017	4.20124	0.38608	0.0909778
0.0008	90	7.45017	4.20124	0.38608	0.0909778
			
0.0009	0.01	9.80705	7.1063	0.383398	0.0899734
0.0009	0.02	9.80702	7.10623	0.383398	0.0899734
0.0009	0.03	9.80697	7.10611	0.383398	0.0899738
0.0009	0.04	9.8069	7.10596	0.383398	0.0899738
0.0009	0.05	9.8068	7.10575	0.383399	0.0899738
0.0009	0.06	9.80669	7.10551	0.383399	0.0899742
0.0009	0.07	9.80655	7.10521	0.383399	0.0899742
0.0009	0.08	9.8064	7.10488	0.383402	0.0899742
0.0009	0.09	9.80622	7.10449	0.383402	0.0899743
0.0009	0.1	9.80602	7.10407	0.383402	0.0899751
0.0009	0.2	9.8029	7.09733	0.383407	0.0899798
0.0009	0.3	9.7977	7.08614	0.383412	0.0899855
0.0009	0.4	9.79046	7.07058	0.38342	0.0899929
0.0009	0.5	9.78118	7.05071	0.383428	0.0900032
0.0009	0.6	9.7699	7.02663	0.383443	0.0900162
0.0009	0.7	9.75665	6.99846	0.38345	0.0900313
0.0009	0.8	9.74145	6.96634	0.383466	0.0900488
0.0009	0.9	9.72435	6.93042	0.383482	0.090069
0.0009	1	9.7054	6.89087	0.383504	0.0900878
0.0009	2	9.42711	6.34181	0.38378	0.0903819
0.0009	3	9.03951	5.67275	0.384173	0.0907339
0.0009	4	8.62146	5.07008	0.38459	0.0910399
0.0009	5	8.23644	4.62027	0.384981	0.0912471
0.0009	6	7.92	4.32606	0.385304	0.0913547
0.0009	7	7.68165	4.15212	0.38555	0.0913878
0.0009	8	7.51399	4.05788	0.385729	0.0913754
0.0009	9	7.40229	4.01121	0.385854	0.0913478
0.0009	10	7.33105	3.99059	0.38594	0.0913163
0.0009	20	7.22565	3.98654	0.386126	0.0912194
0.0009	30	7.22521	3.98663	0.386129	0.0912194
0.0009	40	7.2252	3.98663	0.386129	0.0912194
0.0009	50	7.2252	3.98663	0.386129	0.0912194
0.0009	60	7.2252	3.98663	0.386129	0.0912194
0.0009	70	7.2252	3.98663	0.386129	0.0912194
0.0009	80	7.2252	3.98663	0.386129	0.0912194
0.0009	90	7.2252	3.98663	0.386129	0.0912194
			
0.001	0.01	9.80705	7.1063	0.383151	0.090076
0.001	0.02	9.80702	7.10622	0.383151	0.090076
0.001	0.03	9.80696	7.10609	0.383151	0.0900759
0.001	0.04	9.80688	7.10592	0.383152	0.0900759
0.001	0.05	9.80677	7.10569	0.383152	0.0900759
0.001	0.06	9.80665	7.10542	0.383152	0.090076
0.001	0.07	9.8065	7.10509	0.383152	0.0900763
0.001	0.08	9.80632	7.10472	0.383152	0.0900765
0.001	0.09	9.80612	7.10429	0.383153	0.0900766
0.001	0.1	9.8059	7.10382	0.383153	0.0900766
0.001	0.2	9.80243	7.09633	0.383156	0.0900811
0.001	0.3	9.79666	7.0839	0.383165	0.0900889
0.001	0.4	9.78861	7.06661	0.383171	0.0900959
0.001	0.5	9.77831	7.04455	0.383185	0.0901103
0.001	0.6	9.76579	7.01782	0.383195	0.0901232
0.001	0.7	9.75106	6.98655	0.383207	0.0901402
0.001	0.8	9.73418	6.95091	0.383225	0.0901597
0.001	0.9	9.71519	6.91107	0.383244	0.0901809
0.001	1	9.69416	6.86722	0.383265	0.0902037
0.001	2	9.38574	6.26099	0.383575	0.090526
0.001	3	8.95793	5.52985	0.384004	0.0909201
0.001	4	8.49935	4.88163	0.384477	0.0912583
0.001	5	8.0804	4.4083	0.38491	0.0914887
0.001	6	7.73946	4.10756	0.385266	0.0916087
0.001	7	7.48554	3.93657	0.385538	0.0916463
0.001	8	7.30915	3.84899	0.385736	0.091636
0.001	9	7.19323	3.80937	0.385873	0.0916062
0.001	10	7.12034	3.79478	0.385966	0.0915688
0.001	20	7.01611	3.80447	0.386179	0.0914638
0.001	30	7.01572	3.80465	0.386182	0.0914629
0.001	40	7.01571	3.80465	0.386183	0.091463
0.001	50	7.01571	3.80465	0.386183	0.091463
0.001	60	7.01571	3.80465	0.386183	0.091463
0.001	70	7.01571	3.80465	0.386183	0.091463
0.001	80	7.01571	3.80465	0.386183	0.091463
0.001	90	7.01571	3.80465	0.386183	0.091463
			
0.002	0.01	9.80704	7.10628	0.380719	0.0911427
0.002	0.02	9.80697	7.10612	0.380719	0.0911427
0.002	0.03	9.80686	7.10586	0.380719	0.0911427
0.002	0.04	9.80669	7.10552	0.380719	0.0911428
0.002	0.05	9.80648	7.10506	0.380719	0.0911429
0.002	0.06	9.80623	7.10452	0.380719	0.0911436
0.002	0.07	9.80593	7.10386	0.380719	0.0911442
0.002	0.08	9.80558	7.10311	0.38072	0.0911445
0.002	0.09	9.80518	7.10226	0.38072	0.0911452
0.002	0.1	9.80474	7.10131	0.380722	0.0911446
0.002	0.2	9.7978	7.08635	0.380725	0.0911512
0.002	0.3	9.78626	7.06152	0.380741	0.091163
0.002	0.4	9.77018	7.02705	0.380753	0.0911812
0.002	0.5	9.74961	6.98314	0.380777	0.091203
0.002	0.6	9.72463	6.93009	0.380798	0.0912306
0.002	0.7	9.6953	6.86823	0.380828	0.0912617
0.002	0.8	9.66174	6.79795	0.38086	0.0913002
0.002	0.9	9.62405	6.71974	0.380901	0.0913387
0.002	1	9.58237	6.63408	0.380942	0.0913846
0.002	2	8.98134	5.49858	0.381551	0.0920108
0.002	3	8.18326	4.28234	0.382402	0.0927823
0.002	4	7.38512	3.41376	0.38332	0.0934648
0.002	5	6.72508	2.99107	0.384174	0.0939403
0.002	6	6.25661	2.90232	0.384887	0.0941975
0.002	7	5.96684	2.99255	0.385429	0.0942887
0.002	8	5.81124	3.14666	0.385821	0.094279
0.002	9	5.74141	3.30134	0.386092	0.0942255
0.002	10	5.71911	3.43025	0.38628	0.0941578
0.002	20	5.76285	3.71723	0.386702	0.0939551
0.002	30	5.76396	3.71899	0.386714	0.0939556
0.002	40	5.76397	3.719	0.386714	0.0939555
0.002	50	5.76397	3.719	0.386714	0.0939555
0.002	60	5.76397	3.719	0.386714	0.0939555
0.002	70	5.76397	3.719	0.386714	0.0939555
0.002	80	5.76397	3.719	0.386714	0.0939555
0.002	90	5.76397	3.719	0.386714	0.0939555
			
0.003	0.01	9.80703	7.10625	0.378363	0.0922823
0.003	0.02	9.80693	7.10601	0.378363	0.0922824
0.003	0.03	9.80675	7.10563	0.378363	0.0922823
0.003	0.04	9.80651	7.10512	0.378363	0.0922827
0.003	0.05	9.80619	7.10442	0.378363	0.0922836
0.003	0.06	9.80581	7.10361	0.378363	0.0922838
0.003	0.07	9.80536	7.10263	0.378363	0.0922852
0.003	0.08	9.80484	7.10151	0.378362	0.0922856
0.003	0.09	9.80424	7.10022	0.378362	0.0922863
0.003	0.1	9.80358	7.0988	0.378365	0.0922874
0.003	0.2	9.79317	7.07637	0.378378	0.0922982
0.003	0.3	9.77587	7.03918	0.378397	0.0923155
0.003	0.4	9.75177	6.98763	0.378417	0.0923416
0.003	0.5	9.72098	6.9221	0.378445	0.0923725
0.003	0.6	9.68361	6.84314	0.378483	0.092411
0.003	0.7	9.63981	6.75134	0.378529	0.0924564
0.003	0.8	9.58975	6.64747	0.378576	0.0925098
0.003	0.9	9.53364	6.53237	0.378631	0.0925692
0.003	1	9.47169	6.40693	0.378691	0.0926316
0.003	2	8.59398	4.81975	0.379589	0.093542
0.003	3	7.48378	3.36482	0.380843	0.0946763
0.003	4	6.46628	2.69349	0.382204	0.0957093
0.003	5	5.74371	2.81254	0.38347	0.0964408
0.003	6	5.35926	3.39505	0.384524	0.0968516
0.003	7	5.24628	4.11791	0.385336	0.0970131
0.003	8	5.30034	4.78736	0.385914	0.0970185
0.003	9	5.42929	5.3265	0.386331	0.0969481
0.003	10	5.57228	5.72652	0.386607	0.0968562
0.003	20	5.99276	6.50653	0.387237	0.0965616
0.003	30	5.997	6.51096	0.387253	0.0965602
0.003	40	5.99706	6.51099	0.387253	0.0965601
0.003	50	5.99706	6.51099	0.387253	0.0965601
0.003	60	5.99706	6.51099	0.387253	0.0965601
0.003	70	5.99706	6.51099	0.387253	0.0965601
0.003	80	5.99706	6.51099	0.387253	0.0965601
0.003	90	5.99706	6.51099	0.387253	0.0965601
			
0.004	0.01	9.80702	7.10623	0.376084	0.0935043
0.004	0.02	9.80688	7.10591	0.376084	0.0935043
0.004	0.03	9.80665	7.1054	0.376084	0.093505
0.004	0.04	9.80632	7.10472	0.376084	0.0935055
0.004	0.05	9.8059	7.10379	0.376085	0.0935046
0.004	0.06	9.80539	7.10271	0.376086	0.0935045
0.004	0.07	9.80479	7.1014	0.376086	0.0935053
0.004	0.08	9.80409	7.09991	0.376087	0.0935049
0.004	0.09	9.8033	7.09819	0.376087	0.0935055
0.004	0.1	9.80242	7.0963	0.376088	0.0935078
0.004	0.2	9.78854	7.0664	0.376102	0.0935232
0.004	0.3	9.76549	7.01688	0.376124	0.0935437
0.004	0.4	9.73338	6.94836	0.376152	0.0935763
0.004	0.5	9.6924	6.86143	0.376198	0.0936191
0.004	0.6	9.64273	6.75695	0.37624	0.0936677
0.004	0.7	9.58458	6.63591	0.376301	0.0937246
0.004	0.8	9.51822	6.49947	0.376359	0.0937918
0.004	0.9	9.44396	6.34896	0.376431	0.0938668
0.004	1	9.36214	6.1858	0.376512	0.093948
0.004	2	8.22375	4.22486	0.377686	0.0951191
0.004	3	6.86001	2.77393	0.37933	0.0966107
0.004	4	5.74361	2.6916	0.381119	0.097987
0.004	5	5.1345	3.78156	0.3828	0.0989936
0.004	6	5.03771	5.40724	0.384188	0.0995761
0.004	7	5.30045	7.05122	0.385256	0.0998196
0.004	8	5.73577	8.44437	0.386031	0.0998493
0.004	9	6.19858	9.51026	0.386573	0.0997737
0.004	10	6.60616	10.2738	0.386944	0.0996609
0.004	20	7.59537	11.6998	0.387778	0.0992869
0.004	30	7.60407	11.7077	0.387797	0.0992847
0.004	40	7.60419	11.7077	0.387798	0.0992851
0.004	50	7.60419	11.7077	0.387798	0.0992851
0.004	60	7.60419	11.7077	0.387798	0.0992851
0.004	70	7.60419	11.7077	0.387798	0.0992851
0.004	80	7.60419	11.7077	0.387798	0.0992851
0.004	90	7.60419	11.7077	0.387798	0.0992851
			
0.005	0.01	9.80701	7.10621	0.373887	0.0948009
0.005	0.02	9.80684	7.10581	0.373887	0.0948012
0.005	0.03	9.80654	7.10517	0.373887	0.0948017
0.005	0.04	9.80614	7.10432	0.373891	0.0948018
0.005	0.05	9.80561	7.10316	0.373893	0.0948018
0.005	0.06	9.80497	7.10181	0.373893	0.0948029
0.005	0.07	9.80422	7.10017	0.373893	0.0948022
0.005	0.08	9.80335	7.0983	0.373893	0.0948041
0.005	0.09	9.80236	7.09616	0.373893	0.0948051
0.005	0.1	9.80126	7.09379	0.373893	0.094806
0.005	0.2	9.78391	7.05643	0.373905	0.0948253
0.005	0.3	9.7551	6.99462	0.373936	0.0948521
0.005	0.4	9.71501	6.90923	0.373971	0.0948892
0.005	0.5	9.66389	6.80112	0.374017	0.0949383
0.005	0.6	9.60198	6.67155	0.374079	0.0949963
0.005	0.7	9.5296	6.52193	0.374146	0.0950649
0.005	0.8	9.44714	6.35395	0.374223	0.095147
0.005	0.9	9.35501	6.16953	0.374311	0.0952329
0.005	1	9.25372	5.97071	0.37441	0.0953325
0.005	2	7.87076	3.71397	0.37585	0.0967379
0.005	3	6.31233	2.50243	0.377875	0.0985693
