0.00014990975999490633	-0.00009685403721761013	-0.00016661097830623838	-0.0001422077701176378	0.00005411045062662453	-2.3510505344173096e-6	-0.00013038466813304066	0.00021198105647891774	0.0002577244758616312	0.00019772064301299075	-0.00027864988302293635
-0.00009685403721761028	0.0005965999654812498	-0.00036178616445545626	-0.00006224164969263938	-4.432063707402574e-6	0.0003724668525419786	-0.000345315017512937	-0.0004300576504181831	-0.00011455210074709641	0.0002635960676116751	0.00022950319679403264
-0.0001666109783062382	-0.0003617861644554563	0.0012113187423872824	-0.0004190418483510794	-0.00048253420737362273	-0.0002741830497808523	-0.00016276234551929733	4.501409454105785e-6	0.0004206331729452214	-0.0007305844526439206	0.00048193901960155684
-0.0001422077701176383	-0.00006224164969263925	-0.0004190418483510788	0.00344641977684583	-0.0010370158219781404	-0.0007313159273804917	-0.0003334457833838724	0.00006070090338522714	-0.0005372261380713381	-0.00010237251719307122	0.0005391914560187815
0.00005411045062662481	-4.4320637074022755e-6	-0.0004825342073736224	-0.001037015821978144	0.004081819899974864	-0.0016116052862271098	-0.00020138053023193927	0.0000897891355260369	-0.0013351613587389746	0.0008024408706901204	-0.0005390045143862086
-2.3510505344171635e-6	0.00037246685254197897	-0.00027418304978085446	-0.0007313159273804895	-0.0016116052862271133	0.006371344596374767	-0.00298248631716045	-0.0019446282627701996	-0.00009590459196629884	0.0010716587003211531	-0.00033632611436708234
-0.00013038466813304037	-0.00034531501751293924	-0.00016276234551929576	-0.00033344578338387185	-0.00020138053023193453	-0.0029824863171604658	0.011429528606981985	-0.004055736314615498	-0.0028113510486988823	-0.0009354808555120925	0.0004452374089177369
0.00021198105647891733	-0.00043005765041818114	4.5014094541059405e-6	0.00006070090338522587	0.00008978913552603595	-0.0019446282627701833	-0.004055736314615519	0.010928980381504512	-0.00006941614192432935	-0.002581775480111212	-0.0006651822525681593
0.000257724475861631	-0.00011455210074709643	0.00042063317294522217	-0.0005372261380713336	-0.0013351613587389817	-0.00009590459196629603	-0.002811351048698885	-0.00006941614192433012	0.011849050951136008	-0.0039918417313715435	-0.001541379733588414
0.00019772064301299097	0.0002635960676116753	-0.0007305844526439221	-0.00010237251719307162	0.0008024408706901217	0.0010716587003211518	-0.0009354808555120822	-0.0025817754801112217	-0.003991841731371541	0.00849288571769906	-0.001890869842354187
-0.00027864988302293635	0.00022950319679403223	0.00048193901960155716	0.0005391914560187804	-0.0005390045143862066	-0.00033632611436708434	0.00044523740891773633	-0.0006651822525681561	-0.0015413797335884162	-0.0018908698423541854	0.002551293576653644
