0.45023,5.7162
0.54985,13.3326
0.64946,10.1232
0.75077,11.6401
0.85039,11.2089
0.95,9.5005
1.05132,6.0356
1.15093,7.313
1.25224,1.1337
1.35101,0.99
1.44977,2.6346
