0.45023	2.2034
0.54985	3.6883999999999997
0.64946	3.448900000000001
0.75077	3.401
0.85039	3.4169
0.95	3.113600000000001
1.05132	2.6026999999999996
1.15093	2.7623999999999995
1.25224	1.6606
1.35101	0.974
1.44977	1.3571999999999997
