0.45023,3.5128
0.5507,9.6442
0.65031,6.6743
0.75077,8.2391
0.85039,7.792
0.95,6.3869
1.04961,3.4329
1.15093,4.5506
1.25139,-0.5269
1.35101,0.016
1.45147,1.2774
