0.25 0.1 43.27 0 
0.3375 0.075 37.5545 0 
0.425 0.1 46.6549 0 
0.5125 0.075 30.1207 0 
0.6125 0.125 40.2755 0 
0.7375 0.125 28.5229 0 
0.875 0.15 23.8659 0 
1.025 0.15 15.1 0 
1.175 0.15 9.34153 0 
1.375 0.25 8.03439 0 
2.25 1.5 1.94511 0 
