0.25 0.1 12.0557 0
0.3375 0.075 11.0322 0
0.425 0.1 14.0847 0
0.5125 0.075 9.30944 0
0.6125 0.125 12.7568 0
0.7375 0.125 9.26229 0
0.875 0.15 7.86084 0
1.025 0.15 4.96398 0
1.175 0.15 3.01238 0
1.375 0.25 2.48438 0
2.25 1.5 0.569409 0
