0.025	0	1	0	0	1	0
0.07500000000000001	0	1	0	0	1	0
0.125	0	1	0	0	1	0
0.17500000000000002	0	1	0	0	1	0
0.225	0	1	0	0	1	0
0.275	0	1	0	0	1	0
0.32500000000000007	0	1	0	0	1	0
0.37500000000000006	0	1	0	0	1	0
0.42500000000000004	0	1	0	0	1	0
0.47500000000000003	0	1	0	0	1	0
0.525	0	1	0	0	1	0
0.5750000000000001	0	1	0	0	1	0
0.6250000000000001	0	1	0	0	1	0
0.675	0	1	0	0	1	0
0.7250000000000001	0	1	0	0	1	0
0.775	0	1	0	0	1	0
0.8250000000000001	0	1	0	0	1	0
0.8750000000000001	0	1	0	0	1	0
0.925	0	1	0	0	1	0
0.9750000000000001	0	1	0	0	1	0
1.025	0	1	0	0	1	0
1.075	0	1	0	0	1	0
1.125	0	1	0	0	1	0
1.175	0	1	0	0	1	0
1.225	0	1	0	0	1	0
1.275	0	1	0	0	1	0
1.325	0	1	0	0	1	0
1.375	0	1	0	0	1	0
1.425	0	1	0	0	1	0
1.475	0	1	0	0	1	0
1.525	0	1	0	0	1	0
1.575	0	1	0	0	1	0
1.625	0	1	0	0	1	0
1.675	0	1	0	0	1	0
1.725	0	1	0	0	1	0
1.775	0	1	0	0	1	0
1.825	0	1	0	0	1	0
1.875	0	1	0	0	1	0
1.925	0	1	0	0	1	0
1.975	0	1	0	0	1	0
2.025	0	1	0	0	1	0
2.075	0	1	0	0	1	0
2.125	0	1	0	0	1	0
2.175	0	1	0	0	1	0
2.225	0	1	0	0	1	0
2.275	0	1	0	0	1	0
2.325	0	1	0	0	1	0
2.375	0	1	0	0	1	0
2.4250000000000003	0	1	0	0	1	0
2.475	0	1	0	0	1	0
2.525	0	1	0	0	1	0
2.575	0	1	0	0	1	0
2.625	0	1	0	0	1	0
2.6750000000000003	0	1	0	0	1	0
2.725	0	1	0	0	1	0
2.775	0	1	0	0	1	0
2.825	0	1	0	0	1	0
2.875	0	1	0	0	1	0
2.9250000000000003	0	1	0	0	1	0
2.975	0	1	0	0	1	0
3.025	0	1	0	0	1	0
3.075	0	1	0	0	1	0
3.125	0	1	0	0	1	0
3.1750000000000003	0	1	0	0	1	0
3.225	0	1	0	0	1	0
3.275	0	1	0	0	1	0
3.325	0	1	0	0	1	0
3.375	0	1	0	0	1	0
3.4250000000000003	0	1	0	0	1	0
3.475	0	1	0	0	1	0
3.525	0	1	0	0	1	0
3.575	0	1	0	0	1	0
3.625	0	1	0	0	1	0
3.6750000000000003	0	1	0	0	1	0
3.725	0	1	0	0	1	0
3.775	0	1	0	0	1	0
3.825	0	1	0	0	1	0
3.875	0	1	0	0	1	0
3.9250000000000003	0	1	0	0	1	0
3.975	0	1	0	0	1	0
4.025	0	1	0	0	1	0
4.075	0	1	0	0	1	0
4.125000000000001	0	1	0	0	1	0
4.175000000000001	0	1	0	0	1	0
4.2250000000000005	0	1	0	0	1	0
4.275	0	1	0	0	1	0
4.325	0	1	0	0	1	0
4.375000000000001	0	1	0	0	1	0
4.425000000000001	0	1	0	0	1	0
4.4750000000000005	0	1	0	0	1	0
4.525	0	1	0	0	1	0
4.575	0	1	0	0	1	0
4.625000000000001	0	1	0	0	1	0
4.675000000000001	0	1	0	0	1	0
4.7250000000000005	0	1	0	0	1	0
4.775	0	1	0	0	1	0
4.825000000000001	0	1	0	0	1	0
4.875000000000001	0	1	0	0	1	0
4.925000000000001	0	1	0	0	1	0
4.9750000000000005	0	1	0	0	1	0
5.025	0	1	0	0	1	0
5.075000000000001	0	1	0	0	1	0
5.125000000000001	0	1	0	0	1	0
5.175000000000001	0	1	0	0	1	0
5.2250000000000005	0	1	0	0	1	0
5.275	0	1	0	0	1	0
5.325000000000001	0	1	0	0	1	0
5.375000000000001	0	1	0	0	1	0
5.425000000000001	0	1	0	0	1	0
5.4750000000000005	0	1	0	0	1	0
5.525	0	1	0	0	1	0
5.575000000000001	0	1	0	0	1	0
5.625000000000001	0	1	0	0	1	0
5.675000000000001	0	1	0	0	1	0
5.7250000000000005	0	1	0	0	1	0
5.775	0	1	0	0	1	0
5.825000000000001	0	1	0	0	1	0
5.875000000000001	0	1	0	0	1	0
5.925000000000001	0	1	0	0	1	0
5.9750000000000005	0	1	0	0	1	0
6.025	0	1	0	0	1	0
6.075000000000001	0	1	0	0	1	0
6.125000000000001	0	1	0	0	1	0
6.175000000000001	0	1	0	0	1	0
6.2250000000000005	0	1	0	0	1	0
6.275	0	1	0	0	1	0
6.325000000000001	0	1	0	0	1	0
6.375000000000001	0	1	0	0	1	0
6.425000000000001	0	1	0	0	1	0
6.4750000000000005	0	1	0	0	1	0
6.525	0	1	0	0	1	0
6.575000000000001	0	1	0	0	1	0
6.625000000000001	0	1	0	0	1	0
6.675000000000001	0	1	0	0	1	0
6.7250000000000005	0	1	0	0	1	0
6.775	0	1	0	0	1	0
6.825000000000001	0	1	0	0	1	0
6.875000000000001	0	1	0	0	1	0
6.925000000000001	0	1	0	0	1	0
6.9750000000000005	0	1	0	0	1	0
7.025	0	1	0	0	1	0
7.075000000000001	0	1	0	0	1	0
7.125000000000001	0	1	0	0	1	0
7.175000000000001	0	1	0	0	1	0
7.2250000000000005	0	1	0	0	1	0
7.275	0	1	0	0	1	0
7.325000000000001	0	1	0	0	1	0
7.375000000000001	0	1	0	0	1	0
7.425000000000001	0	1	0	0	1	0
7.4750000000000005	0	1	0	0	1	0
7.525	0	1	0	0	1	0
7.575000000000001	0	1	0	0	1	0
7.625000000000001	0	1	0	0	1	0
7.675000000000001	0	1	0	0	1	0
7.7250000000000005	0	1	0	0	1	0
7.775	0	1	0	0	1	0
7.825000000000001	0	1	0	0	1	0
7.875000000000001	0	1	0	0	1	0
7.925000000000001	0	1	0	0	1	0
7.9750000000000005	0	1	0	0	1	0
8.025	0	1	0	0	1	0
8.075000000000001	0	1	0	0	1	0
8.125	0	1	0	0	1	0
8.175	0	1	0	0	1	0
8.225000000000001	0	1	0	0	1	0
8.275	0	1	0	0	1	0
8.325000000000001	0	1	0	0	1	0
8.375	0	1	0	0	1	0
8.425	0	1	0	0	1	0
8.475000000000001	0	1	0	0	1	0
8.525	0	1	0	0	1	0
8.575000000000001	0	1	0	0	1	0
8.625	0	1	0	0	1	0
8.675	0	1	0	0	1	0
8.725000000000001	0	1	0	0	1	0
8.775	0	1	0	0	1	0
8.825000000000001	0	1	0	0	1	0
8.875	0	1	0	0	1	0
8.925	0	1	0	0	1	0
8.975000000000001	0	1	0	0	1	0
9.025	0	1	0	0	1	0
9.075000000000001	0	1	0	0	1	0
9.125	0	1	0	0	1	0
9.175	0	1	0	0	1	0
9.225000000000001	0	1	0	0	1	0
9.275	0	1	0	0	1	0
9.325000000000001	0	1	0	0	1	0
9.375	0	1	0	0	1	0
9.425	0	1	0	0	1	0
9.475000000000001	0	1	0	0	1	0
9.525	0	1	0	0	1	0
9.575000000000001	0	1	0	0	1	0
9.625000000000002	0	1	0	0	1	0
9.675	0	1	0	0	1	0
9.725000000000001	0	1	0	0	1	0
9.775	0	1	0	0	1	0
9.825000000000001	0	1	0	0	1	0
9.875000000000002	0	1	0	0	1	0
9.925	0	1	0	0	1	0
9.975000000000001	0	1	0	0	1	0
